,comment_score,Positive,Negative
2614,2988,1.0,1.0
2615,4687,0.0,1.0
2616,9727,0.0,1.0
2617,-242,0.0,0.0
2618,-201,1.0,1.0
2619,-99,0.2727272727272727,0.6363636363636364
2620,-21,0.4075520833333333,0.7903645833333334
2621,311,0.34615384615384615,0.9807692307692307
2622,534,0.5,0.7
2623,578,0.16666666666666666,1.0
2624,798,0.42857142857142855,1.0
2625,873,0.0,1.0
2626,1195,0.0,1.0
2627,1249,0.2,1.0
2628,1293,0.0,1.0
2629,1351,1.0,1.0
2630,1411,0.5,0.5
2631,1676,0.0,0.5
2632,1684,0.0,1.0
2633,2524,0.0,1.0
2634,4269,0.0,1.0
2635,5903,0.5,1.0
2636,-31,0.38372093023255816,0.7732558139534884
2637,93,0.2603938730853392,0.9015317286652079
2638,566,0.14285714285714285,1.0
2639,569,0.1111111111111111,1.0
2640,633,0.07142857142857142,1.0
2641,717,0.14285714285714285,0.8571428571428571
2642,721,0.25,1.0
2643,888,0.0,1.0
2644,969,0.25,0.75
2645,1111,0.0,1.0
2646,2408,0.0,1.0
2647,2774,0.0,1.0
2648,3062,0.0,1.0
2649,3508,0.0,1.0
2650,7945,0.0,1.0
2651,-94,0.375,0.8125
2652,40,0.26100771674988654,0.899682251475261
2653,204,0.2808988764044944,0.9438202247191011
2654,251,0.26785714285714285,0.9642857142857143
2655,259,0.2537313432835821,0.9402985074626866
2656,366,0.16,0.96
2657,666,0.16666666666666666,1.0
2658,707,0.5,0.8333333333333334
2659,1183,0.0,1.0
2660,1477,0.0,1.0
2661,1503,0.0,1.0
2662,1644,0.0,1.0
2663,5048,0.0,1.0
2664,-266,0.0,1.0
2665,282,0.3584905660377358,0.9056603773584906
2666,285,0.2916666666666667,0.9791666666666666
2667,647,0.5,0.9
2668,1106,0.0,1.0
2669,1247,0.3333333333333333,0.6666666666666666
2670,1281,0.0,1.0
2671,1492,0.0,1.0
2672,1604,0.0,1.0
2673,1616,1.0,1.0
2674,1742,0.0,1.0
2675,2000,0.0,1.0
2676,2001,0.5,1.0
2677,2387,0.3333333333333333,1.0
2678,12494,0.0,1.0
2679,-207,0.0,0.5
2680,-138,0.375,0.625
2681,147,0.21604938271604937,0.8950617283950617
2682,787,0.0,1.0
2683,887,0.0,1.0
2684,908,0.42857142857142855,0.8571428571428571
2685,1139,0.0,1.0
2686,1184,0.5,1.0
2687,1294,0.6666666666666666,1.0
2688,1495,0.0,1.0
2689,1839,0.0,1.0
2690,2267,1.0,0.3333333333333333
2691,3893,1.0,1.0
2692,3973,0.0,1.0
2693,183,0.25688073394495414,0.8623853211009175
2694,522,0.2857142857142857,0.8095238095238095
2695,527,0.42857142857142855,1.0
2696,571,0.3076923076923077,1.0
2697,725,0.3,0.9
2698,728,0.5,1.0
2699,837,0.6,0.8
2700,1032,0.5,1.0
2701,1049,0.0,1.0
2702,1142,0.3333333333333333,0.6666666666666666
2703,1634,0.0,1.0
2704,2375,0.0,1.0
2705,2446,0.0,0.0
2706,2574,0.0,0.0
2707,3688,0.0,0.0
2708,5897,0.0,1.0
2709,240,0.23529411764705882,0.9411764705882353
2710,263,0.2702702702702703,0.918918918918919
2711,396,0.22727272727272727,0.9545454545454546
2712,1003,0.0,1.0
2713,1017,0.3333333333333333,1.0
2714,1057,0.5,1.0
2715,1165,0.0,1.0
2716,1262,0.0,1.0
2717,1521,1.0,1.0
2718,1870,0.0,1.0
2719,2048,0.25,1.0
2720,3124,1.0,1.0
2721,3479,1.0,1.0
2722,3987,0.0,1.0
2723,4008,0.0,1.0
2724,4373,0.0,1.0
2725,-184,1.0,1.0
2726,-66,0.3541666666666667,0.8541666666666666
2727,16,0.2652775618099829,0.898227336339605
2728,64,0.2459016393442623,0.9133489461358314
2729,917,0.0,1.0
2730,1022,0.25,0.75
2731,1442,0.5,1.0
2732,1620,1.0,1.0
2733,2243,0.0,1.0
2734,2327,1.0,1.0
2735,2361,1.0,0.5
2736,3100,0.0,1.0
2737,3123,1.0,0.0
2738,3265,0.0,1.0
2739,3371,0.0,1.0
2740,-216,0.0,0.0
2741,-210,1.0,1.0
2742,-29,0.36486486486486486,0.8216216216216217
2743,281,0.1774193548387097,0.8709677419354839
2744,336,0.29411764705882354,0.9117647058823529
2745,612,0.125,0.75
2746,698,0.6,0.8
2747,839,0.0,0.75
2748,1039,0.6666666666666666,1.0
2749,2269,0.0,1.0
2750,2342,0.0,1.0
2751,2890,1.0,1.0
2752,3458,0.0,1.0
2753,3850,1.0,1.0
2754,-100,0.7142857142857143,0.7142857142857143
2755,91,0.2577962577962578,0.9251559251559252
2756,152,0.25149700598802394,0.9221556886227545
2757,267,0.2807017543859649,0.9298245614035088
2758,317,0.24324324324324326,0.9459459459459459
2759,357,0.23076923076923078,0.9743589743589743
2760,416,0.2962962962962963,0.9259259259259259
2761,584,0.09090909090909091,0.9090909090909091
2762,667,0.18181818181818182,0.9090909090909091
2763,788,0.2857142857142857,0.8571428571428571
2764,835,0.16666666666666666,0.8333333333333334
2765,1692,1.0,1.0
2766,2060,1.0,1.0
2767,2783,0.0,1.0
2768,7646,1.0,1.0
2769,-1,0.3107521578298397,0.8452281134401973
2770,261,0.25806451612903225,0.9516129032258065
2771,398,0.21739130434782608,0.8260869565217391
2772,757,0.4444444444444444,1.0
2773,808,0.25,0.875
2774,956,0.0,1.0
2775,1061,0.2,0.8
2776,1067,0.25,1.0
2777,1645,0.6666666666666666,0.6666666666666666
2778,1652,0.0,1.0
2779,1952,0.0,1.0
2780,2146,0.0,1.0
2781,2480,0.0,1.0
2782,2595,0.0,1.0
2783,4140,0.0,1.0
2784,-80,0.5,0.5769230769230769
2785,-76,0.53125,0.78125
2786,-67,0.30357142857142855,0.7321428571428571
2787,489,0.125,0.9375
2788,625,0.2727272727272727,0.8181818181818182
2789,949,0.0,1.0
2790,1288,0.0,1.0
2791,1439,0.0,0.75
2792,1523,0.0,1.0
2793,1603,1.0,1.0
2794,1929,0.0,1.0
2795,2126,0.0,1.0
2796,2626,0.0,1.0
2797,2962,0.0,1.0
2798,4774,0.0,1.0
2799,45,0.27178303519907676,0.9059434506635892
2800,47,0.2628898790579249,0.9026098026734564
2801,53,0.2831230283911672,0.8919558359621451
2802,148,0.2611111111111111,0.8888888888888888
2803,394,0.0967741935483871,0.8709677419354839
2804,484,0.2777777777777778,1.0
2805,531,0.10526315789473684,0.9473684210526315
2806,572,0.2631578947368421,0.9473684210526315
2807,619,0.3076923076923077,1.0
2808,669,0.4,0.9
2809,972,0.0,1.0
2810,1159,0.3333333333333333,1.0
2811,1394,0.6666666666666666,0.6666666666666666
2812,1443,0.0,0.5
2813,1851,0.25,1.0
2814,3317,0.0,0.0
2815,169,0.2789115646258503,0.9455782312925171
2816,751,0.0,1.0
2817,786,0.25,0.75
2818,1243,0.5,0.5
2819,1268,0.2,0.8
2820,1286,0.0,1.0
2821,1431,0.0,1.0
2822,1827,0.0,1.0
2823,2431,0.0,1.0
2824,2617,0.5,1.0
2825,2801,0.0,1.0
2826,3788,0.0,1.0
2827,5501,0.0,1.0
2828,-5,0.33642228739002933,0.8246334310850439
2829,273,0.26666666666666666,0.9111111111111111
2830,758,0.16666666666666666,1.0
2831,1033,0.3333333333333333,1.0
2832,1105,0.3333333333333333,1.0
2833,1158,0.5,1.0
2834,1205,0.5,1.0
2835,1467,0.0,1.0
2836,1494,0.0,1.0
2837,1854,0.0,1.0
2838,2542,0.0,1.0
2839,3002,0.0,1.0
2840,5869,0.0,1.0
2841,8240,0.0,1.0
2842,9152,0.0,1.0
2843,-139,0.14285714285714285,0.8571428571428571
2844,24,0.27152542372881355,0.901186440677966
2845,340,0.21428571428571427,0.8928571428571429
2846,456,0.2608695652173913,0.9130434782608695
2847,458,0.16666666666666666,0.8888888888888888
2848,739,0.25,1.0
2849,1092,0.0,1.0
2850,1147,0.3333333333333333,1.0
2851,1214,0.0,1.0
2852,1325,0.5,1.0
2853,1704,0.6666666666666666,1.0
2854,2576,0.0,1.0
2855,2753,1.0,1.0
2856,6490,1.0,1.0
2857,-127,1.0,0.5
2858,-52,0.4578313253012048,0.7349397590361446
2859,211,0.26373626373626374,0.9120879120879121
2860,469,0.29411764705882354,0.9411764705882353
2861,526,0.21428571428571427,1.0
2862,1326,0.0,1.0
2863,1587,0.0,1.0
2864,1843,0.0,1.0
2865,2015,1.0,0.5
2866,2203,1.0,1.0
2867,4955,0.0,1.0
2868,6354,0.0,1.0
